ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Steering,Time,Event
HUDOnly,0.7903990745544434,0.2132599204778671,0.8024380803108215,0.1930582672357559,1.0,-0.0731557086110115,1.12,StagEventNew
BaseCondition,0.7959427237510681,-0.0309551749378442,0.757780134677887,0.0413036793470382,1.0,-0.0388496369123458,1.12,StagEventNew
FullLoopAR,0.8474327325820923,0.0410244986414908,0.8323457539081573,0.1178013198077678,0.0,-0.0342062525451183,1.12,StagEventNew
AudioOnly,0.6888406872749329,0.0436099246144294,0.6139166355133057,0.1393601596355438,1.0,-0.053207479417324,1.12,StagEventNew
AudioOnly,0.824307769536972,0.0612337552011012,0.7984446585178375,0.0914550088346004,1.0,-0.0286464067175984,1.12,StagEventNew
BaseCondition,0.7488268613815308,0.1974258422851562,0.755871057510376,0.0659134835004806,0.0,-0.0629524737596511,1.12,StagEventNew
BaseCondition,0.9015002250671388,0.0075900601223111,0.8921745419502258,0.0137163260951638,0.0,-0.1412790715694427,1.12,StagEventNew
BaseCondition,0.8392534852027893,0.1689660549163818,0.7516373097896576,0.1242688335478305,0.0,-0.0875135399401187,1.12,StagEventNew
HUDOnly,0.8381734490394592,0.131727933883667,0.805131196975708,0.2309824377298355,0.0,-0.0819536969065666,1.12,StagEventNew
HUDOnly,0.8716217279434204,0.1765565872192382,0.7670683264732361,0.1335107386112213,1.0,-0.1199561432003974,1.12,StagEventNew
AudioOnly,0.7927505970001221,0.1435844600200653,0.6178063154220581,0.1214983016252517,0.0,-0.0592255480587482,1.12,StagEventNew
BaseCondition,0.7974116802215576,0.0600440427660942,0.6733145713806152,0.1089017987251281,0.0,-0.0573926344513893,1.12,StagEventNew
HUDOnly,0.8537226319313049,0.1426691114902496,0.778290331363678,0.1252938508987426,0.0,-0.27334064245224,1.12,StagEventNew
BaseCondition,0.7393137216567993,0.0578259974718093,0.620326042175293,0.1494927853345871,0.0,-0.0907516926527023,1.12,StagEventNew
FullLoopAR,0.753585934638977,0.3196020722389221,0.7989656925201416,0.1269166618585586,1.0,-0.0638689324259758,1.12,StagEventNew
BaseCondition,0.8259495496749878,0.1010400503873825,0.7905011773109436,0.0698504671454429,0.0,-0.1811144202947616,1.12,StagEventNew
FullLoopAR,0.7925156354904175,0.0481726676225662,0.7662666440010071,0.1861162334680557,1.0,-0.1028183847665786,1.12,StagEventNew
FullLoopAR,0.8185265064239502,0.160580538213253,0.7702075839042664,0.0799139067530631,0.0,-0.0550556685775518,1.12,StagEventNew
HUDOnly,0.8211204409599304,0.1075008809566497,0.7636420130729675,0.0969780310988426,1.0,-0.0727280229330062,1.12,StagEventNew
FullLoopAR,0.7893444895744324,0.1207000166177749,0.7238056063652039,0.1690236181020736,1.0,-0.0138303404673933,1.12,StagEventNew
FullLoopAR,0.8815845251083374,-0.0682483613491058,0.92422753572464,-0.1409910917282104,1.0,-0.0786850005388259,1.12,StagEventNew
FullLoopAR,0.7904788851737976,0.1631591022014618,0.6505137085914612,0.1287936121225357,0.0,-0.110638827085495,1.12,StagEventNew
HUDOnly,0.8393044173717499,0.1248109601438045,0.8035917729139328,0.162293892353773,1.0,-0.0867651030421257,1.12,StagEventNew
FullLoopAR,0.8784472346305847,0.0360316298902034,0.7752816081047058,0.0727706104516983,1.0,-0.0388496369123458,1.12,StagEventNew
FullLoopAR,0.8692741990089417,0.149451658129692,0.7834908962249756,0.216125413775444,1.0,-0.0573926344513893,1.12,StagEventNew
HUDOnly,0.8936724662780762,0.0507922768592834,0.9469599723815918,-0.0778226479887962,0.0,-0.08009023219347,1.12,StagEventNew
BaseCondition,0.9048635363578796,-0.0436574406921863,0.7968453764915466,0.0879165902733802,0.0,-0.085619531571865,1.12,StagEventNew
FullLoopAR,0.8710110783576965,0.1898997128009796,0.7912570238113403,0.0923495292663574,1.0,-0.0494805499911308,1.12,StagEventNew
FullLoopAR,0.8303109407424927,0.0447935238480567,0.6623179912567139,0.1284737288951873,0.0,-0.0620054714381694,1.12,StagEventNew
FullLoopAR,0.824532687664032,0.1266450732946396,0.779087245464325,0.1163243055343627,1.0,-0.0138303404673933,1.12,StagEventNew
HUDOnly,0.7927751541137695,0.3143988251686096,0.763028621673584,0.2298879474401474,0.0,-0.1644348949193954,1.12,StagEventNew
BaseCondition,0.8187432289123535,0.085292875766754,0.7703661322593689,0.0749994348734617,0.0,0.3219969198107719,1.12,StagEventNew
FullLoopAR,0.7576822638511658,0.2303393185138702,0.6470473408699036,0.1407128274440765,1.0,-0.0573620870709419,1.12,StagEventNew
FullLoopAR,0.8537526726722717,-0.0251923836767673,0.9103721380233764,-0.0709978342056274,0.0,-0.0788682848215103,1.12,StagEventNew
BaseCondition,0.8008549213409424,0.0018662363290786,0.6708763837814331,0.1309154778718948,0.0,-0.0721781477332115,1.12,StagEventNew
AudioOnly,0.7321505546569824,0.1118519008159637,0.7616046667098999,0.1685814410448074,0.0,-0.0814954712986946,1.12,StagEventNew
FullLoopAR,0.7492711544036865,0.1115050911903381,0.7312455773353577,0.1651735156774521,0.0,-0.1291512697935104,1.12,StagEventNew
BaseCondition,0.8164161443710327,0.1530046164989471,0.6284993886947632,0.1556618362665176,0.0,-0.0624942481517791,1.12,StagEventNew
HUDOnly,0.7846012115478516,0.1659051328897476,0.6508170366287231,0.1466696560382843,0.0,-0.0648159384727478,1.12,StagEventNew
FullLoopAR,0.8236519694328308,-0.1592552065849304,0.7293761372566223,0.0988903939723968,1.0,-0.1181537806987762,1.12,StagEventNew
AudioOnly,0.94442218542099,-0.0603974387049675,0.8317027688026428,-0.3104944825172424,1.0,-0.083908811211586,1.12,StagEventNew
HUDOnly,0.7783854603767395,0.0196264684200286,0.8504119515419006,0.0883726105093956,0.0,-0.0550709404051303,1.12,StagEventNew
AudioOnly,0.8032698035240173,-0.070575326681137,0.6941968202590942,0.1234165355563163,1.0,-0.0870858579874038,1.12,StagEventNew
AudioOnly,0.8026226460933685,-0.0074211228638887,0.6894464194774628,0.0651763342320918,0.0,-0.0851918458938598,1.12,StagEventNew
HUDOnly,0.8462989330291748,-0.0054272427223622,0.954720139503479,-0.0290479268878697,0.0,-0.0244917999953031,1.12,StagEventNew
BaseCondition,0.9232689440250396,-0.0913648903369903,0.8348008096218109,-0.452913761138916,0.0,-0.0745303928852081,1.12,StagEventNew
FullLoopAR,0.8861790895462036,-0.0065459827892482,0.8012334108352661,0.2284545749425888,1.0,-0.0661906227469444,1.12,StagEventNew
AudioOnly,0.8313079476356506,0.0760403573513031,0.8236210942268372,0.1198524311184883,0.0,-0.1014131531119346,1.12,StagEventNew
BaseCondition,0.8362151980400085,-0.0092260360252111,0.7123026847839355,0.0356930717825889,0.0,-0.0726974755525589,1.12,StagEventNew
FullLoopAR,0.7374884486198425,-0.0739601701498031,0.6329436525702477,0.102173232473433,1.0,-0.0837560594081878,1.12,StagEventNew
FullLoopAR,0.8494677543640137,0.0871745347976684,0.8629934191703796,-0.0520341955125331,1.0,-0.0817245841026306,1.12,StagEventNew
HUDOnly,0.8478104770183563,-0.0335689764469861,0.8024897873401642,0.192198447883129,1.0,-0.058538207784295,1.12,StagEventNew
HUDOnly,0.8287753462791443,0.0013146800920367,0.6878254413604736,0.09700708091259,1.0,-0.0865970849990844,1.12,StagEventNew
FullLoopAR,0.8102118968963623,0.0430700480937957,0.750659316778183,0.1138818562030791,0.0,-0.2080888301134109,1.12,StagEventNew
BaseCondition,0.8593556582927704,0.2105384618043899,0.8043185770511627,0.0737948492169379,0.0,-0.0886285677552222,1.12,StagEventNew
FullLoopAR,0.8835529685020447,0.0715121775865554,0.7613380551338196,0.0880950614809989,0.0,-0.0634107068181037,1.12,StagEventNew
AudioOnly,0.8305788040161133,-0.0196076538413763,0.8122310638427734,-0.0547190681099891,0.0,-0.0457841679453849,1.12,StagEventNew
HUDOnly,0.862622082233429,-0.0408058390021324,0.803884744644165,0.1226798370480537,1.0,-0.0513745620846748,1.12,StagEventNew
BaseCondition,0.8047398626804352,0.1569495424628257,0.7765731811523438,0.0904382951557636,0.0,-0.0165949873626232,1.12,StagEventNew
FullLoopAR,0.8576951622962952,-0.0908200070261955,0.8706090450286865,-0.1246907487511634,0.0,-0.0890409722924232,1.12,StagEventNew
BaseCondition,0.8362199664115906,-0.1205839216709137,0.8097724318504333,0.0703339949250221,0.0,-0.1055983081459999,1.12,StagEventNew
AudioOnly,0.8612319231033325,0.1533252224326133,0.7873965501785278,0.0780197866261005,1.0,-0.10261981934309,1.12,StagEventNew
HUDOnly,0.7927330732345581,0.1565842926502227,0.8175566792488098,0.093105562031269,0.0,-0.0610890127718448,1.12,StagEventNew
AudioOnly,0.8234061002731323,0.0632297620177269,0.7853586673736572,0.078490249812603,0.0,-0.0909349843859672,1.12,StagEventNew
BaseCondition,0.8452445268630981,0.1248858124017715,0.7612208127975464,0.0824979171156883,1.0,-0.0277299489825963,1.12,StagEventNew
AudioOnly,0.7767356038093567,0.0793918967247009,0.7041682600975037,0.1012668833136558,1.0,-0.0527797974646091,1.12,StagEventNew
BaseCondition,0.7719919681549072,0.0938284993171691,0.7530240416526794,0.0734157338738441,0.0,-0.111097052693367,1.12,StagEventNew
FullLoopAR,0.8161740899085999,0.129584863781929,0.7594296336174011,0.1125273704528808,1.0,-0.0759356245398521,1.12,StagEventNew
FullLoopAR,0.8841690123081207,-0.0275886692106723,0.6593443155288696,0.1677059605717658,1.0,-0.0129138827323913,1.12,StagEventNew
AudioOnly,0.7488297820091248,0.2746683359146118,0.7065198421478271,0.1237040683627128,1.0,-0.1186120137572288,1.12,StagEventNew
BaseCondition,0.7775835990905762,0.1735662221908569,0.7502200603485107,0.0585457570850848,0.0,-0.0981750041246414,1.12,StagEventNew
AudioOnly,0.8222607672214508,0.1069997362792491,0.7524175643920898,-0.267942264676094,0.0,-0.138651892542839,1.12,StagEventNew
BaseCondition,0.8364460468292236,-0.0969277396798133,0.8228144645690918,0.0943381860852241,0.0,-0.056506723165512,1.12,StagEventNew
AudioOnly,0.6888406872749329,0.3839683830738067,0.6139166355133057,0.1354450806975364,1.0,-0.0939592905342578,1.12,StagEventNew
HUDOnly,0.7830877304077148,0.0701142400503158,0.764972984790802,0.1029745191335678,0.0,-0.0717504695057869,1.12,StagEventNew
HUDOnly,0.8726253807544708,0.2142371982336044,0.9591231346130372,-0.0225375834852456,0.0,-0.0755690485239029,1.12,StagEventNew
HUDOnly,0.7654466331005096,0.1150901056826114,0.6376879811286926,0.1104041710495948,1.0,-0.0560179464519023,1.12,StagEventNew
FullLoopAR,0.8256053328514099,-0.0681011602282524,0.6410768628120422,0.1388725489377975,1.0,-0.0615777894854545,1.12,StagEventNew
AudioOnly,0.8342278599739075,-0.0303227677941322,0.7200250625610352,0.0918621271848678,1.0,-0.0583090931177139,1.12,StagEventNew
HUDOnly,0.7727546691894531,0.1626850664615631,0.8183643817901611,0.1819340586662292,1.0,-0.110638827085495,1.12,StagEventNew
HUDOnly,0.7555227279663086,0.1969969570636749,0.6253989338874817,0.203951895236969,0.0,-0.0601725541055202,1.12,StagEventNew
HUDOnly,0.8014525920152664,0.1709608174860477,0.6473455280065536,0.1481970101594924,1.0,-0.1200096085667609,1.12,StagEventNew
FullLoopAR,0.8404169082641602,0.0723172128200531,0.7804920077323914,0.2482374757528305,1.0,-0.0629830211400985,1.12,StagEventNew
AudioOnly,0.8564015030860901,0.1002393253147601,0.7667205929756165,0.128956276923418,0.0,-0.0805179178714752,1.12,StagEventNew
FullLoopAR,0.8535584807395935,-0.1317355036735534,0.7401595711708069,0.1219706013798713,1.0,-0.0962809845805168,1.12,StagEventNew
AudioOnly,0.7996416091918945,0.2360949069261551,0.7948103547096252,0.1883376687765121,1.0,-0.0629524737596511,1.12,StagEventNew
AudioOnly,0.7734512686729431,-0.0494135022163391,0.6289729475975037,0.1383622884750366,0.0,-0.0638689324259758,1.12,StagEventNew
BaseCondition,0.8358579277992249,0.0263011064380407,0.7654892206192017,0.0311197768896818,0.0,-0.1759517192840576,1.12,StagEventNew
FullLoopAR,0.8392199873924255,0.2473306953907013,0.8018994331359863,0.1646899878978729,0.0,-0.0774325057864189,1.12,StagEventNew
BaseCondition,0.8425319790840149,0.0684608593583106,0.7175786197185516,0.1246637850999831,1.0,-0.0824119299650192,1.12,StagEventNew
HUDOnly,0.8497269153594971,0.0470217019319534,0.8167291283607483,0.1725548654794693,1.0,-0.0439818017184734,1.12,StagEventNew
FullLoopAR,0.7528018951416016,0.0948242619633674,0.8053272366523743,0.1465905308723449,1.0,-0.0792043209075927,1.12,StagEventNew
HUDOnly,0.826406717300415,-0.0031209884909912,0.9172736704349518,-0.1017747558653354,1.0,-0.1225680485367774,1.12,StagEventNew
FullLoopAR,0.7989004254341125,0.0145307071506977,0.7786533236503601,0.0906243920326232,1.0,-0.142592653632164,1.12,StagEventNew
AudioOnly,0.8076207041740417,0.0611439775675535,0.7322044670581818,-0.1456582620739936,1.0,-0.0736139342188835,1.12,StagEventNew
BaseCondition,0.8293684124946594,-0.1109787076711654,0.7497774958610535,0.1014045625925064,0.0,-0.0629524737596511,1.12,StagEventNew
BaseCondition,0.8422676920890808,-0.1280914545059204,0.8166210055351257,0.081018641591072,0.0,-0.1296095103025436,1.12,StagEventNew
FullLoopAR,0.849341869354248,0.1054432317614555,0.7883118391036987,0.1857573240995407,1.0,-0.054154485464096,1.12,StagEventNew
BaseCondition,0.7962801456451416,0.0558470711112022,0.781348705291748,0.0591017976403236,0.0,-0.0681762844324112,1.14,StagEventNew
FullLoopAR,0.8372519612312317,0.1139527857303619,0.7970172166824341,0.2066513746976852,1.0,-0.0332897938787937,1.14,StagEventNew
BaseCondition,0.8364969491958618,0.0693033747375011,0.7852992117404938,0.1861385107040404,0.0,-0.0773103088140487,1.14,StagEventNew
FullLoopAR,0.8155802488327026,0.0429534949362278,0.8110185265541077,0.1685234904289245,1.0,-0.0509163327515125,1.14,StagEventNew
BaseCondition,0.8868771195411682,0.1363750249147415,0.8107243180274963,0.1784721761941909,0.0,-0.0907211452722549,1.14,StagEventNew
BaseCondition,0.7936920523643494,0.198632001876831,0.7846124768257141,0.0969139784574508,0.0,-0.0883994549512863,1.14,StagEventNew
FullLoopAR,0.7275906801223755,0.1981547772884368,0.6423278152942657,0.1496467739343643,1.0,-0.0888882279396057,1.14,StagEventNew
HUDOnly,0.7592790126800537,0.180520087480545,0.6461337379046849,0.1182549010430062,1.0,-0.0374749489128589,1.14,StagEventNew
FullLoopAR,0.8761333227157593,0.1399547457695007,0.8236799836158752,0.1387599110603332,1.0,-0.1198950484395027,1.14,StagEventNew
FullLoopAR,0.7223635315895081,0.0995510816574096,0.8596186637878418,-0.0242021474987268,1.0,-0.0722087025642395,1.14,StagEventNew
AudioOnly,0.8631519675254822,0.1114906519651413,0.8332004547119141,0.0268340799957513,1.0,-0.2046673893928527,1.14,StagEventNew
AudioOnly,0.8867080807685852,-0.1682859063148498,0.8512588143348694,0.0152055379003286,1.0,-0.0902629196643829,1.14,StagEventNew
HUDOnly,0.8292090892791748,0.1484324038028717,0.8136288523674011,0.1975275427103042,0.0,-0.0550709404051303,1.14,StagEventNew
BaseCondition,0.8290915489196777,-0.0614501237869262,0.7915335893630981,0.0542228631675243,0.0,-0.0592560991644859,1.14,StagEventNew
HUDOnly,0.7995782047510147,0.1459874920547008,0.8479762077331543,-0.1153366491198539,1.0,-0.072575282305479,1.14,StagEventNew
HUDOnly,0.8697282075881958,-0.0738387182354927,0.7298789024353027,0.1040721982717514,1.0,-0.0916376039385795,1.14,StagEventNew
BaseCondition,0.905774176120758,0.1185424551367759,0.7313229143619537,0.0901649370789527,0.0,-0.0203066421672701,1.14,StagEventNew
FullLoopAR,0.7804123163223267,0.1567462831735611,0.6088025569915771,0.1696943789720535,1.0,-0.1333975195884704,1.14,StagEventNew
HUDOnly,0.8618463277816772,0.1198665127158165,0.9307525157928468,-0.0751058757305145,0.0,-0.0763938501477241,1.14,StagEventNew
AudioOnly,0.7530114352703094,0.253544807434082,0.6733226180076599,0.2082288414239883,0.0,-0.0444094836711883,1.14,StagEventNew
BaseCondition,0.8162488043308258,0.1941226720809936,0.8032621741294861,0.2216864377260208,1.0,-0.0117377615533768,1.14,StagEventNew
AudioOnly,0.839888870716095,-0.1454783827066421,0.7872248888015747,0.0721336752176284,0.0,-0.0925540551543235,1.14,StagEventNew
FullLoopAR,0.8334705829620361,-0.0019236849620938,0.7545920014381409,0.1468383222818374,1.0,-0.0481975078582763,1.14,StagEventNew
BaseCondition,0.8205544352531433,-0.1252364665269851,0.7150677442550659,0.0923750698566436,1.0,-0.0583090931177139,1.14,StagEventNew
HUDOnly,0.8552448153495789,0.0796121656894683,0.813965380191803,0.1410405486822128,1.0,-0.1361163407564163,1.14,StagEventNew
HUDOnly,0.8026875555515289,0.2828145772218704,0.7823529243469238,0.0918422527611255,0.0,-0.121529396623373,1.14,StagEventNew
BaseCondition,0.7319941222667694,-0.0256484579294919,0.6593445241451263,0.1210120208561419,0.0,-0.055987399071455,1.14,StagEventNew
HUDOnly,0.7799661755561829,0.1818961203098297,0.7729151248931885,0.08928894251585,0.0,-0.3098156750202179,1.14,StagEventNew
AudioOnly,0.8376895189285278,0.1106488108634948,0.7261815071105957,0.1187558993697166,0.0,-0.0639911293983459,1.14,StagEventNew
HUDOnly,0.8213138580322266,0.0624317489564418,0.8063452243804932,0.2303823828697204,1.0,-0.0869942158460617,1.14,StagEventNew
BaseCondition,0.806130051612854,0.1414839029312133,0.8108466267585754,0.1939833909273147,0.0,-0.0754773914813995,1.14,StagEventNew
FullLoopAR,0.8072522282600403,0.2322009652853012,0.7939145565032959,0.1462586969137191,0.0,-0.05555971711874,1.14,StagEventNew
BaseCondition,0.8520709276199341,0.0481558702886104,0.7976549863815308,-0.0202626381069421,0.0,-0.1046207547187805,1.14,StagEventNew
AudioOnly,0.8458788990974426,-0.0486730188131332,0.7457125186920166,0.0990641340613365,0.0,-0.0258664861321449,1.14,StagEventNew
FullLoopAR,0.8052220940589905,-0.0085789710283279,0.6351682543754578,0.3726901412010193,0.0,-0.0281881783157587,1.14,StagEventNew
HUDOnly,0.7689392566680908,0.2181166708469391,0.8011165857315063,0.0748881697654724,0.0,-0.0471588559448719,1.14,StagEventNew
BaseCondition,0.7846870422363281,0.1556654870510101,0.6919494867324829,0.1172462329268455,0.0,-0.0180154982954263,1.14,StagEventNew
BaseCondition,0.845301628112793,0.0780600979924202,0.6826959252357483,0.0860263556241989,1.0,-0.0388496369123458,1.14,StagEventNew
FullLoopAR,0.8456458449363708,0.0582840666174888,0.7978730797767639,0.1657893359661102,1.0,-0.0958533063530922,1.14,StagEventNew
HUDOnly,0.811231791973114,0.084900252521038,0.6608197093009949,0.119788683950901,1.0,-0.1630602180957794,1.14,StagEventNew
FullLoopAR,0.7995643019676208,0.0705568939447403,0.8065167665481567,0.1863571256399154,1.0,-0.1464417725801468,1.14,StagEventNew
FullLoopAR,0.8201836347579956,0.1299352049827575,0.7880352735519409,0.2202682644128799,1.0,-0.0759356245398521,1.14,StagEventNew
AudioOnly,0.7570300698280334,0.0886346623301506,0.6678106784820557,0.1341177970170974,1.0,-0.0907211452722549,1.14,StagEventNew
FullLoopAR,0.8152026534080505,0.1059271767735481,0.7984942197799683,0.1634537279605865,1.0,-0.0982055515050888,1.14,StagEventNew
FullLoopAR,0.7933192700147629,0.1124357637017964,0.7969092726707458,0.1780683659017085,1.0,-0.0616770731285213,1.14,StagEventNew
BaseCondition,0.7490867972373962,-0.2304274588823318,0.682405024766922,0.0958400331437587,0.0,-0.2310461029410362,1.14,StagEventNew
AudioOnly,0.730442225933075,0.0566238947212696,0.6319311857223511,0.1360557824373245,1.0,-0.010592189617455,1.14,StagEventNew
FullLoopAR,0.7992784976959229,0.1648092865943908,0.8015488982200623,0.0617020912468433,0.0,-0.1203532740473747,1.14,StagEventNew
