ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Time,Event
BaseCondition,0.8979185819625854,0.1035545244812965,0.8430038094520569,0.0210499595850706,0.0,0.40,StagEventNew
AudioOnly,0.9139471054077148,0.0507824718952178,0.8998507261276245,-0.0174467097967863,0.0,0.40,StagEventNew
BaseCondition,0.9194341897964478,-0.1789532750844955,0.9335482120513916,0.0097425570711493,0.0,0.40,StagEventNew
AudioOnly,0.8535322993993759,0.3650035560131073,0.8191002756357193,0.0795490741729736,1.0,0.40,StagEventNew
HUDOnly,0.891331285238266,-0.0335719939321279,0.9199021756649016,-0.0390728265047073,0.0,0.40,StagEventNew
HUDOnly,0.9611906409263612,0.1250644922256469,0.9639167189598083,-0.0475403107702732,0.0,0.40,StagEventNew
HUDOnly,0.8801721334457397,-0.0302042979747056,0.8959072232246399,0.0176426451653242,1.0,0.40,StagEventNew
FullLoopAR,0.9272158443927764,-0.1508187502622603,0.9521624147891998,-0.1599334329366683,1.0,0.40,StagEventNew
AudioOnly,0.9160944521427156,-0.1507241651415824,0.8470847308635712,0.0232142750173806,1.0,0.40,StagEventNew
HUDOnly,0.8653342723846436,0.0761269479990005,0.8875418305397034,0.0445673018693923,1.0,0.40,StagEventNew
HUDOnly,0.8772448301315308,0.0981589257717132,0.8285194039344788,0.0782400667667388,0.0,0.40,StagEventNew
HUDOnly,0.925305187702179,0.0960452854633331,0.8264726400375366,0.0361368507146835,1.0,0.40,StagEventNew
FullLoopAR,0.9390381574630736,-0.0271329768002033,0.9250586032867432,-0.0392990373075008,1.0,0.40,StagEventNew
AudioOnly,0.9480998814105988,0.0155592295341193,0.9354219287633896,-0.3313519656658172,0.0,0.40,StagEventNew
FullLoopAR,0.9516409635543824,-0.133153885602951,0.9301208257675172,-0.1729283332824707,1.0,0.40,StagEventNew
AudioOnly,0.9049503207206726,0.157115638256073,0.864626944065094,0.073155328631401,1.0,0.40,StagEventNew
AudioOnly,0.8858199715614319,-0.1425525248050689,0.8344592452049255,0.0465676970779895,0.0,0.40,StagEventNew
BaseCondition,0.92942613363266,-0.0737834945321083,0.8684333562850952,0.0227448605000972,0.0,0.40,StagEventNew
FullLoopAR,0.942677080631256,0.177077978849411,0.9459573030471802,-0.0255361646413803,0.0,0.40,StagEventNew
BaseCondition,0.9515808522701265,-0.0409828796982764,0.8789161741733551,-0.0031541358912363,1.0,0.40,StagEventNew
HUDOnly,0.939890444278717,-0.0180231817066669,0.7909082770347595,0.0865421593189239,1.0,0.40,StagEventNew
FullLoopAR,0.8764906525611877,0.0307549349963665,0.9121395349502563,-0.0491946339607238,1.0,0.40,StagEventNew
HUDOnly,0.8961319327354431,-0.0883620977401733,0.7240774035453796,-0.7613576650619507,1.0,0.40,StagEventNew
FullLoopAR,0.900494247674942,-0.084922719746828,0.9066436886787416,-0.0083221729146316,1.0,0.40,StagEventNew
AudioOnly,0.9436572790145874,-0.0639414116740226,0.8133737444877625,-0.1096767708659172,1.0,0.40,StagEventNew
BaseCondition,0.9195537567138672,-0.1553778126835823,0.8244636952877045,0.0587944630533456,0.0,0.40,StagEventNew
BaseCondition,0.9263689517974854,-0.230064570903778,0.9074034690856934,-0.0550571233034133,0.0,0.40,StagEventNew
FullLoopAR,0.90618234872818,0.0166787356138229,0.8472008109092712,0.0254201106727123,1.0,0.40,StagEventNew
BaseCondition,0.9031981229782104,-0.018017622642219,0.8931780755519867,-0.0081256462726741,0.0,0.42,StagEventNew
FullLoopAR,0.9462791681289672,0.0135921016335487,0.9644067287445068,-0.0893782526254654,1.0,0.42,StagEventNew
BaseCondition,0.9388625025749208,-0.0045124366879463,0.8645957708358765,0.0622332692146301,0.0,0.42,StagEventNew
FullLoopAR,0.9432435035705566,-0.0829934477806091,0.9404538869857788,-0.1624225378036499,1.0,0.42,StagEventNew
BaseCondition,0.9727471470832824,0.0462256446480751,0.8713198900222778,0.0455850027501583,0.0,0.42,StagEventNew
BaseCondition,0.9077339768409728,0.1130664497613906,0.9188456535339355,0.0291277114301919,0.0,0.42,StagEventNew
FullLoopAR,0.8600948452949524,0.1044849604368209,0.8456404209136963,0.0599905252456665,1.0,0.42,StagEventNew
HUDOnly,0.8745488524436951,0.1456093341112136,0.8372282385826111,0.1745599061250686,1.0,0.42,StagEventNew
FullLoopAR,0.964985966682434,0.046064905822277,0.9507734179496764,-0.1846937388181686,1.0,0.42,StagEventNew
FullLoopAR,0.8644556999206543,0.0483162812888622,0.8166009485721588,0.1085704639554023,1.0,0.42,StagEventNew
AudioOnly,0.9465548992156982,0.0629470273852348,0.9289618730545044,-0.0740275010466575,1.0,0.42,StagEventNew
AudioOnly,0.9426114559173584,-0.2519226372241974,0.9668441414833068,-0.1026695147156715,1.0,0.42,StagEventNew
HUDOnly,0.8600948452949524,0.075284294784069,0.8456404209136963,0.1458241902291774,0.0,0.42,StagEventNew
BaseCondition,0.9215869307518004,-0.1541032344102859,0.8477786183357239,-0.3681207299232483,0.0,0.42,StagEventNew
HUDOnly,0.8745496869087219,0.0780548006296157,0.9532068371772766,-0.247316762804985,1.0,0.42,StagEventNew
HUDOnly,0.9437863826751708,-0.184508591890335,0.942624807357788,-0.2502373158931732,1.0,0.42,StagEventNew
BaseCondition,0.981641948223114,0.0244850032031536,0.8696033954620361,0.0583444125950336,0.0,0.42,StagEventNew
FullLoopAR,0.9123552441596984,0.0843663290143013,0.7932424545288086,0.1668834090232849,1.0,0.42,StagEventNew
HUDOnly,0.95281982421875,0.0384978950023651,0.9319191575050354,-0.1661170572042465,0.0,0.42,StagEventNew
AudioOnly,0.9225281476974488,0.0959558710455894,0.7853485345840454,-0.5002449154853821,0.0,0.42,StagEventNew
BaseCondition,0.9154183268547058,0.147744283080101,0.869535505771637,0.0826716795563697,1.0,0.42,StagEventNew
AudioOnly,0.9381971061229706,-0.1198280341923236,0.9586844742298126,0.1000372767448424,0.0,0.42,StagEventNew
FullLoopAR,0.9360799193382264,-0.0843656808137893,0.905833065509796,-0.0975798517465591,1.0,0.42,StagEventNew
BaseCondition,0.9097217619419098,-0.2022361308336257,0.8487160801887512,0.0666595175862312,1.0,0.42,StagEventNew
HUDOnly,0.9566510319709778,-0.0230645965784788,0.9581010341644288,-0.1112172305583953,1.0,0.42,StagEventNew
HUDOnly,0.9047272205352784,0.2013114243745803,0.9267441630363464,0.0001163633787655,0.0,0.42,StagEventNew
BaseCondition,0.8638585805892944,-0.1067703738808631,0.909165382385254,0.0338784642517566,0.0,0.42,StagEventNew
HUDOnly,0.9041080474853516,0.0866003036499023,0.8968852162361145,-0.0288481507450342,0.0,0.42,StagEventNew
AudioOnly,0.937320113182068,0.024460295215249,0.8330933451652527,0.0523988120257854,0.0,0.42,StagEventNew
HUDOnly,0.9325345456600188,-0.025844685267657,0.961233988404274,-0.1270811054855584,1.0,0.42,StagEventNew
BaseCondition,0.9043773412704468,0.0656308978796005,0.8788802027702332,0.0881018042564392,0.0,0.42,StagEventNew
FullLoopAR,0.9432339072227478,0.1073934510350226,0.907513290643692,-0.0264833848923444,0.0,0.42,StagEventNew
BaseCondition,0.9507977366447448,-0.0391853712499141,0.9038211107254028,-0.1266426146030426,0.0,0.42,StagEventNew
AudioOnly,0.9345353841781616,-0.1472158133983612,0.8186290264129639,0.0713167041540145,0.0,0.42,StagEventNew
FullLoopAR,0.911205917596817,-0.153047852218151,0.8888712227344513,0.1461435696110129,0.0,0.42,StagEventNew
HUDOnly,0.8933213353157043,0.1431934684514999,0.9040152430534364,-0.1302183121442794,0.0,0.42,StagEventNew
BaseCondition,0.9196403622627258,0.070581380277872,0.8668403327465057,0.0328068863600492,0.0,0.42,StagEventNew
BaseCondition,0.9571837186813354,-0.0141704007983207,0.8798668384552002,0.0497119948267936,1.0,0.42,StagEventNew
FullLoopAR,0.953233242034912,0.0213091932237148,0.9438320994377136,-0.1433338075876236,1.0,0.42,StagEventNew
HUDOnly,0.9341568350791932,-0.0065978849306702,0.900097668170929,-0.0562644861638546,1.0,0.42,StagEventNew
FullLoopAR,0.9444245100021362,-0.0367733798921108,0.9080049991607666,0.0116017870604991,1.0,0.42,StagEventNew
FullLoopAR,0.9403488636016846,0.0241471976041793,0.96183842420578,-0.0452663525938987,1.0,0.42,StagEventNew
AudioOnly,0.8874261975288391,0.0076778847724199,0.8505881428718567,0.0394802503287792,1.0,0.42,StagEventNew
FullLoopAR,0.9265844821929932,-0.0027299579232931,0.9368504285812378,-0.1477954387664795,1.0,0.42,StagEventNew
FullLoopAR,0.9132943153381348,-0.076453473418951,0.9517140090465546,-0.1045591384172439,1.0,0.42,StagEventNew
BaseCondition,0.9117075800895692,-0.1373317092657089,0.8851896524429321,0.0144087243825197,0.0,0.42,StagEventNew
AudioOnly,0.8807246685028076,-0.0274718515574932,0.8552977442741394,0.038981981575489,1.0,0.42,StagEventNew
FullLoopAR,0.921347677707672,0.0887343287467956,0.9335887432098388,-0.185523048043251,0.0,0.42,StagEventNew
FullLoopAR,0.9165665507316588,-0.0980932116508483,0.9170088768005372,-0.0436556302011013,0.0,0.42,StagEventNew
FullLoopAR,0.9443638324737548,0.0363565385341644,0.9725178480148317,0.0044785076752305,1.0,0.42,StagEventNew
FullLoopAR,0.9353098571300508,0.0258548092097043,0.9565341770648956,-0.0781472064554691,1.0,0.42,StagEventNew
BaseCondition,0.95060533285141,0.0795513242483139,0.8686733245849609,0.0280408915132284,0.0,0.42,StagEventNew
FullLoopAR,0.9201563000679016,-0.0148561438545584,0.9228787422180176,-0.1423224657773971,0.0,0.42,StagEventNew
BaseCondition,0.933976113796234,-0.0949169248342514,0.9108219742774964,0.0070227766409516,1.0,0.42,StagEventNew
BaseCondition,0.9124256372451782,-0.0313302725553512,0.8834297060966492,-0.0142439110204577,0.0,0.42,StagEventNew
HUDOnly,0.9720823764801024,0.0160404611378908,0.955780267715454,-0.1181187555193901,0.0,0.42,StagEventNew
BaseCondition,0.9585553407669068,0.0315358750522136,0.8645876049995422,0.0024751741439104,1.0,0.42,StagEventNew
HUDOnly,0.9566718339920044,-0.0640905052423477,0.9546635746955872,-0.1138697788119316,1.0,0.42,StagEventNew
HUDOnly,0.9287735521793364,0.0688126906752586,0.8987150490283966,0.0413918271660804,0.0,0.42,StagEventNew
BaseCondition,0.8721641302108765,-0.0203525833785533,0.8567207455635071,-0.008074645884335,0.0,0.42,StagEventNew
FullLoopAR,0.9142684936523438,-0.018452413380146,0.9194573163986206,0.0014402070082724,1.0,0.42,StagEventNew
AudioOnly,0.9347912967205048,0.0912770330905914,0.8706737160682678,0.032496215775609,0.0,0.42,StagEventNew
HUDOnly,0.896270826458931,0.1072460170835256,0.922141894698143,-0.0304242298007011,1.0,0.42,StagEventNew
BaseCondition,0.8849595785140991,-0.1775351911783217,0.8617867231369019,0.0017347815446555,1.0,0.42,StagEventNew
FullLoopAR,0.9420459866523744,-0.0860470756888389,0.938607096672058,-0.1113282069563865,0.0,0.42,StagEventNew
AudioOnly,0.8644556999206543,-0.0163916684687137,0.8166009485721588,0.164582759141922,1.0,0.42,StagEventNew
AudioOnly,0.9166858941316604,0.0007321313023566,0.8814652264118195,0.0237315371632575,1.0,0.42,StagEventNew
BaseCondition,0.8860760927200317,0.1043634712696075,0.8787906765937805,-0.0385703444480896,0.0,0.42,StagEventNew
BaseCondition,0.9138944745063782,-0.0685628429055213,0.9033719301223756,-0.2697159945964813,0.0,0.42,StagEventNew
BaseCondition,0.9261305928230286,0.0988638773560524,0.9420944635684674,-0.0036763617625603,0.0,0.42,StagEventNew
HUDOnly,0.9395251870155334,0.0998089760541915,0.9426172971725464,-0.0225928146392107,0.0,0.42,StagEventNew
HUDOnly,0.9703979790210724,0.0179077526554465,0.9454529881477356,-0.0935167046263814,1.0,0.42,StagEventNew
AudioOnly,0.9274567067623138,0.0539519609883427,0.9091551452875136,-0.0286878794431685,0.0,0.42,StagEventNew
BaseCondition,0.9373860955238342,-0.0461518429219722,0.8687317371368408,0.0370299890637397,0.0,0.42,StagEventNew
HUDOnly,0.951066255569458,0.0563213974237442,0.897855281829834,0.0259774886071681,0.0,0.42,StagEventNew
BaseCondition,0.8917530179023743,-0.0500853583216667,0.7278155088424683,0.0811112746596336,0.0,0.42,StagEventNew
FullLoopAR,0.9065676927566528,0.1867602467536926,0.8922443389892578,0.0580913983285427,1.0,0.42,StagEventNew
BaseCondition,0.9279106855392456,0.0312474276870489,0.8748890161514282,0.0232732389122247,0.0,0.42,StagEventNew
FullLoopAR,0.8890352249145508,-0.0427904054522514,0.8925550580024719,0.04258369281888,1.0,0.42,StagEventNew
FullLoopAR,0.9297022819519044,0.0754611119627952,0.90935218334198,-0.0345080234110355,0.0,0.42,StagEventNew
HUDOnly,0.9281347393989564,0.0089307185262441,0.8935920596122742,-0.4063200652599334,1.0,0.42,StagEventNew
FullLoopAR,0.9539182186126708,0.0512145012617111,0.9403027296066284,-0.0649633035063743,1.0,0.42,StagEventNew
FullLoopAR,0.9587637782096864,-0.0820491984486579,0.9679065942764282,-0.1065761521458625,1.0,0.42,StagEventNew
FullLoopAR,0.9316751956939696,0.0425080768764019,0.9278046488761902,-0.0119249718263745,0.0,0.42,StagEventNew
HUDOnly,0.949091136455536,0.0107815451920032,0.934660404920578,-0.0521373506635427,1.0,0.42,StagEventNew
FullLoopAR,0.9617782831192015,-0.0498144812881946,0.9717909097671508,-0.1239508315920829,1.0,0.42,StagEventNew
FullLoopAR,0.9560813903808594,0.0886339247226715,0.9352408647537231,-0.0282450802624225,1.0,0.42,StagEventNew
HUDOnly,0.9623812437057496,0.0075791925191879,0.9567542672157288,-0.1231458783149719,0.0,0.42,StagEventNew
BaseCondition,0.9680335521697998,-0.1314277797937393,0.8893533945083618,-0.001074525876902,0.0,0.42,StagEventNew
FullLoopAR,0.9615627527236938,0.1104898005723953,0.9638677835464478,-0.0897151306271553,1.0,0.42,StagEventNew
FullLoopAR,0.9267396926879884,-0.0314362682402133,0.9359709620475768,-0.1317805796861648,0.0,0.42,StagEventNew
FullLoopAR,0.9600040912628174,-0.0127364890649914,0.9233286380767822,-0.0198894515633583,1.0,0.42,StagEventNew
HUDOnly,0.9059053659439088,0.2079329490661621,0.9129608869552612,0.0129716880619525,0.0,0.42,StagEventNew
BaseCondition,0.8941426277160645,-0.0040362766012549,0.8537572026252747,-0.0182753410190343,0.0,0.42,StagEventNew
FullLoopAR,0.916289746761322,0.0742525234818458,0.949070155620575,-0.060573685914278,1.0,0.42,StagEventNew
FullLoopAR,0.939211368560791,-0.1067625135183334,0.945210874080658,-0.0837719738483429,0.0,0.42,StagEventNew
BaseCondition,0.9193724989891052,-0.1104178205132484,0.7948625087738037,0.059626068919897,0.0,0.42,StagEventNew
AudioOnly,0.8644556999206543,0.1273132264614105,0.8166009485721588,0.0986409038305282,0.0,0.42,StagEventNew
FullLoopAR,0.880435436964035,0.0316231474280357,0.8926294147968292,-0.0572843868285417,0.0,0.42,StagEventNew
BaseCondition,0.9342124462127686,0.1092134416103363,0.8791117668151855,-0.0061154416762292,0.0,0.42,StagEventNew
HUDOnly,0.9280633926391602,-0.1307203918695449,0.922106146812439,-0.1014043986797332,0.0,0.42,StagEventNew
FullLoopAR,0.9585055708885192,-0.1005972549319267,0.9428884983062744,-0.1844944357872009,1.0,0.42,StagEventNew
AudioOnly,0.8644556999206543,-0.0576691068708896,0.8166009485721588,0.0496145449578761,1.0,0.42,StagEventNew
HUDOnly,0.9106080532073976,-0.0657997205853462,0.9421719312667848,-0.1089366599917411,0.0,0.42,StagEventNew
AudioOnly,0.8985617756843567,-0.0876314342021942,0.9208829402923584,-0.1765162050724029,1.0,0.42,StagEventNew
AudioOnly,0.9293644428253174,-0.0641693584620952,0.8794383108615875,-0.1129367798566818,0.0,0.42,StagEventNew
HUDOnly,0.9288507699966432,-0.0998175218701362,0.9055535793304444,-0.0121158547699451,0.0,0.42,StagEventNew
BaseCondition,0.9630950093269348,-0.1150754317641258,0.9312929272651672,-0.2236115138977766,0.0,0.42,StagEventNew
FullLoopAR,0.9633583426475524,-0.0894570797681808,0.901820957660675,-0.0056428085081279,1.0,0.42,StagEventNew
AudioOnly,0.9395422339439392,-0.0519114769995212,0.9267019033432008,-0.0239074137061834,0.0,0.42,StagEventNew
BaseCondition,0.8811128735542297,-0.4086432754993438,0.8631288409233093,-0.4373009204864502,0.0,0.42,StagEventNew
FullLoopAR,0.8620256781578064,-0.1610612869262695,0.9188852310180664,-0.1813229024410247,1.0,0.42,StagEventNew
FullLoopAR,0.9598694145679474,0.0399905033409595,0.8774687945842743,0.0844912827014922,1.0,0.42,StagEventNew
HUDOnly,0.9227022528648376,-0.1704379618167877,0.9190642237663268,0.1637936532497406,1.0,0.42,StagEventNew
HUDOnly,0.933505356311798,-0.0843136608600616,0.911461591720581,-0.2098995298147201,1.0,0.42,StagEventNew
FullLoopAR,0.926242470741272,-0.0613397695124148,0.9063842296600342,-0.0236233994364738,0.0,0.42,StagEventNew
BaseCondition,0.952199637889862,0.1281104981899261,0.8864834308624268,0.0181617233902215,0.0,0.42,StagEventNew
FullLoopAR,0.9654187560081482,-0.012950231321156,0.9375447034835817,-0.1754631549119949,0.0,0.42,StagEventNew
AudioOnly,0.9274633377790452,-0.0997454226016997,0.9033720642328262,0.0077572488225995,0.0,0.42,StagEventNew
HUDOnly,0.9384315609931946,-0.1436866521835327,0.9202083945274352,-0.0406162105500698,1.0,0.42,StagEventNew
BaseCondition,0.8903883099555969,0.0914060547947883,0.8448591828346252,0.00821690633893,0.0,0.42,StagEventNew
FullLoopAR,0.9435162544250488,-0.1235755532979965,0.9479901790618896,-0.1720352470874786,0.0,0.42,StagEventNew
BaseCondition,0.9153658747673036,-0.2125008851289749,0.9198663234710692,-0.0510758906602859,0.0,0.42,StagEventNew
AudioOnly,0.9491618871688844,0.079927809536457,0.9226610064506532,-0.1425594389438629,1.0,0.42,StagEventNew
HUDOnly,0.908206582069397,0.0666059255599975,0.9321111440658568,-0.0789958834648132,0.0,0.42,StagEventNew
AudioOnly,0.8981188833713531,-0.054722337052226,0.8319666236639023,-0.3047283515334129,0.0,0.42,StagEventNew
BaseCondition,0.9295090436935424,0.049771811813116,0.9077293276786804,-0.0660742297768592,1.0,0.42,StagEventNew
AudioOnly,0.9046581983566284,-0.006151620298624,0.8917735815048218,-0.0061230976134538,1.0,0.42,StagEventNew
BaseCondition,0.8920410871505737,0.0311658717691898,0.8811509013175964,-0.009464269503951,0.0,0.42,StagEventNew
FullLoopAR,0.9233514666557312,0.053527858108282,0.935044765472412,-0.1790377795696258,1.0,0.42,StagEventNew
FullLoopAR,0.9641619920730592,-0.1333557143807411,0.9114437103271484,0.0253208529902622,1.0,0.42,StagEventNew
AudioOnly,0.887473925948143,0.2064075507223605,0.8716576099395752,0.0166040607728063,1.0,0.42,StagEventNew
BaseCondition,0.8971969187259674,0.1033253408968448,0.8431525230407715,0.0202878452837467,0.0,0.42,StagEventNew
AudioOnly,0.9126237034797668,0.0513813346624374,0.8927441239356995,-0.0192989129573106,0.0,0.42,StagEventNew
BaseCondition,0.9184371829032898,-0.177695631980896,0.912156343460083,-0.0008539627306163,0.0,0.42,StagEventNew
AudioOnly,0.8917530179023743,0.3721033930778503,0.7278155088424683,0.0734371840953826,1.0,0.42,StagEventNew
HUDOnly,0.8904103636741638,-0.0333010330796241,0.919605314731598,-0.0387966968119144,0.0,0.42,StagEventNew
HUDOnly,0.9601752758026124,0.1264408975839614,0.9625843465328217,-0.0528414715081453,0.0,0.42,StagEventNew
HUDOnly,0.8797218203544617,-0.0279066637158393,0.8963450193405151,0.0168278384953737,1.0,0.42,StagEventNew
FullLoopAR,0.926976203918457,-0.1504986137151718,0.9508826732635498,-0.1593638658523559,1.0,0.42,StagEventNew
AudioOnly,0.9153757095336914,-0.1568792909383773,0.8430590033531189,0.0246870387345552,1.0,0.42,StagEventNew
HUDOnly,0.8632449507713318,0.0785532891750335,0.887667715549469,0.0376102216541767,1.0,0.42,StagEventNew
HUDOnly,0.8760921359062195,0.0991159304976463,0.8330603837966919,0.0870462059974669,0.0,0.42,StagEventNew
HUDOnly,0.9231777191162108,0.0965667217969894,0.8195833563804626,0.0449563823640346,1.0,0.42,StagEventNew
FullLoopAR,0.9379580616950988,-0.026179764419794,0.9298256635665894,-0.1472451388835907,1.0,0.42,StagEventNew
AudioOnly,0.9471149444580078,0.0165999382734298,0.9358959794044496,-0.3300397098064422,0.0,0.42,StagEventNew
FullLoopAR,0.9508392810821532,-0.1327733993530273,0.927900731563568,-0.1822169423103332,1.0,0.42,StagEventNew
AudioOnly,0.9029876589775084,0.1624035388231277,0.8637984991073608,0.0587221235036849,1.0,0.42,StagEventNew
