Timestamp,TrainAcc2D,CV2D,TrainAcc3D,CV3D
-4.94,0.6274509803921569,0.5872727272727272,0.6862745098039216,0.6090909090909091
-4.96,0.5686274509803921,0.550909090909091,0.6470588235294118,0.4909090909090909
-4.98,0.5490196078431373,0.4709090909090909,0.6666666666666666,0.6036363636363637
-5.00,0.6470588235294118,0.5909090909090909,0.6666666666666666,0.5509090909090909
0.00,0.7058823529411765,0.6854545454545455,0.6666666666666666,0.7054545454545454
0.02,0.5686274509803921,0.5272727272727272,0.6862745098039216,0.6636363636363637
0.04,0.6078431372549019,0.5472727272727272,0.6666666666666666,0.6672727272727272
0.06,0.5686274509803921,0.5472727272727272,0.6078431372549019,0.5654545454545454
0.08,0.5882352941176471,0.5272727272727272,0.5882352941176471,0.5072727272727272
0.10,0.5098039215686274,0.5272727272727272,0.5686274509803921,0.5272727272727272
0.12,0.5490196078431373,0.5490909090909091,0.5882352941176471,0.5472727272727272
0.14,0.6274509803921569,0.5890909090909091,0.6078431372549019,0.5672727272727272
0.16,0.6078431372549019,0.5490909090909091,0.6274509803921569,0.6072727272727272
0.18,0.5490196078431373,0.4909090909090909,0.5686274509803921,0.5472727272727272
0.20,0.6274509803921569,0.5709090909090909,0.6078431372549019,0.5872727272727273
0.22,0.5490196078431373,0.4909090909090909,0.6470588235294118,0.5472727272727272
0.24,0.5882352941176471,0.5472727272727272,0.5882352941176471,0.5072727272727272
0.26,0.5294117647058824,0.510909090909091,0.6470588235294118,0.5709090909090909
0.28,0.6274509803921569,0.6272727272727273,0.6274509803921569,0.5709090909090909
0.30,0.5882352941176471,0.5290909090909091,0.6274509803921569,0.6254545454545455
0.32,0.6274509803921569,0.6072727272727272,0.6666666666666666,0.6454545454545455
0.34,0.5490196078431373,0.5309090909090909,0.6078431372549019,0.6272727272727273
0.36,0.6078431372549019,0.5490909090909091,0.6274509803921569,0.5690909090909091
0.38,0.5686274509803921,0.5690909090909091,0.6666666666666666,0.649090909090909
0.40,0.5882352941176471,0.5890909090909091,0.5882352941176471,0.610909090909091
0.42,0.5098039215686274,0.510909090909091,0.6666666666666666,0.649090909090909
0.44,0.5490196078431373,0.45090909090909087,0.6862745098039216,0.6290909090909091
0.46,0.47058823529411764,0.3945454545454546,0.7450980392156863,0.6872727272727273
0.48,0.5490196078431373,0.5890909090909091,0.7254901960784313,0.7254545454545454
0.50,0.5294117647058824,0.5127272727272727,0.7254901960784313,0.7254545454545454
0.52,0.49019607843137253,0.3527272727272727,0.6470588235294118,0.649090909090909
0.54,0.5098039215686274,0.39090909090909093,0.7058823529411765,0.649090909090909
0.56,0.5490196078431373,0.4672727272727273,0.6274509803921569,0.5745454545454545
0.58,0.6274509803921569,0.5690909090909091,0.6666666666666666,0.5927272727272728
0.60,0.6470588235294118,0.5290909090909091,0.6078431372549019,0.6145454545454545
0.62,0.6274509803921569,0.4709090909090909,0.6470588235294118,0.5745454545454545
0.64,0.6274509803921569,0.5309090909090909,0.6470588235294118,0.6127272727272727
0.66,0.7058823529411765,0.6490909090909092,0.7450980392156863,0.6745454545454546
0.68,0.7058823529411765,0.6872727272727273,0.6862745098039216,0.6527272727272727
0.70,0.6862745098039216,0.6690909090909092,0.7450980392156863,0.7272727272727272
0.72,0.5686274509803921,0.5072727272727272,0.6862745098039216,0.5909090909090909
0.74,0.5882352941176471,0.509090909090909,0.6862745098039216,0.649090909090909
0.76,0.6666666666666666,0.6872727272727273,0.6862745098039216,0.6290909090909091
0.78,0.7058823529411765,0.6672727272727274,0.6862745098039216,0.6654545454545454
0.80,0.6078431372549019,0.4927272727272727,0.5882352941176471,0.5890909090909091
0.82,0.5686274509803921,0.5290909090909091,0.6274509803921569,0.5690909090909091
0.84,0.6078431372549019,0.5127272727272728,0.5686274509803921,0.530909090909091
0.86,0.6078431372549019,0.6309090909090909,0.5686274509803921,0.5927272727272728
0.88,0.6862745098039216,0.6290909090909091,0.6078431372549019,0.5527272727272727
0.90,0.6666666666666666,0.610909090909091,0.6470588235294118,0.550909090909091
0.92,0.6078431372549019,0.5909090909090908,0.6078431372549019,0.530909090909091
0.94,0.6078431372549019,0.5509090909090909,0.6078431372549019,0.510909090909091
0.96,0.47058823529411764,0.4254545454545454,0.5882352941176471,0.4890909090909091
0.98,0.6078431372549019,0.5072727272727273,0.5686274509803921,0.509090909090909
1.00,0.5490196078431373,0.5472727272727272,0.49019607843137253,0.49090909090909085
1.02,0.5882352941176471,0.510909090909091,0.5882352941176471,0.5690909090909091
1.04,0.5686274509803921,0.5490909090909091,0.6666666666666666,0.5872727272727273
1.06,0.5490196078431373,0.5054545454545455,0.6274509803921569,0.5690909090909091
1.08,0.6274509803921569,0.6054545454545455,0.5882352941176471,0.6236363636363637
1.10,0.5098039215686274,0.48545454545454547,0.5294117647058824,0.44909090909090904
1.12,0.5294117647058824,0.40909090909090906,0.6470588235294118,0.5472727272727272
1.14,0.6274509803921569,0.41090909090909095,0.5686274509803921,0.41090909090909084
1.16,0.5882352941176471,0.45090909090909087,0.6274509803921569,0.4709090909090909
1.18,0.6274509803921569,0.43454545454545457,0.6274509803921569,0.47272727272727266
1.20,0.6470588235294118,0.5327272727272727,0.6078431372549019,0.4927272727272727
1.22,0.49019607843137253,0.39454545454545453,0.6666666666666666,0.5490909090909091
1.24,0.5882352941176471,0.49090909090909085,0.6274509803921569,0.5909090909090909
1.26,0.6274509803921569,0.5490909090909091,0.6274509803921569,0.6090909090909091
1.28,0.5490196078431373,0.509090909090909,0.5882352941176471,0.4890909090909091
1.30,0.5490196078431373,0.509090909090909,0.6078431372549019,0.5490909090909091
1.32,0.49019607843137253,0.4709090909090909,0.5686274509803921,0.550909090909091
1.34,0.5294117647058824,0.41090909090909095,0.5686274509803921,0.5127272727272728
1.36,0.5490196078431373,0.43272727272727274,0.5686274509803921,0.5309090909090909
1.38,0.5098039215686274,0.37454545454545457,0.6078431372549019,0.530909090909091
1.40,0.47058823529411764,0.39272727272727276,0.5882352941176471,0.550909090909091
1.42,0.5098039215686274,0.3527272727272727,0.5686274509803921,0.5127272727272727
1.44,0.45098039215686275,0.3145454545454546,0.5294117647058824,0.4927272727272728
1.46,0.5490196078431373,0.39454545454545453,0.5294117647058824,0.45272727272727276
1.48,0.47058823529411764,0.35454545454545455,0.5294117647058824,0.43272727272727274
1.50,0.49019607843137253,0.41090909090909095,0.6078431372549019,0.5309090909090909
1.52,0.43137254901960786,0.39272727272727276,0.6470588235294118,0.5709090909090909
1.54,0.47058823529411764,0.39272727272727276,0.5686274509803921,0.570909090909091
1.56,0.45098039215686275,0.37272727272727274,0.5294117647058824,0.510909090909091
1.58,0.5294117647058824,0.39272727272727276,0.5882352941176471,0.5327272727272727
1.60,0.45098039215686275,0.3345454545454546,0.5098039215686274,0.45272727272727276
1.62,0.49019607843137253,0.39454545454545453,0.47058823529411764,0.45272727272727276
1.64,0.47058823529411764,0.4727272727272728,0.49019607843137253,0.43454545454545457
1.66,0.5490196078431373,0.4745454545454545,0.5490196078431373,0.4545454545454545
1.68,0.6078431372549019,0.5163636363636364,0.6078431372549019,0.4745454545454545
1.70,0.5490196078431373,0.5163636363636364,0.5490196078431373,0.5145454545454545
1.72,0.5882352941176471,0.5127272727272728,0.5686274509803921,0.39454545454545453
1.74,0.5490196078431373,0.4545454545454545,0.6470588235294118,0.3545454545454546
1.76,0.5294117647058824,0.43454545454545457,0.5882352941176471,0.3545454545454546
1.78,0.5686274509803921,0.5145454545454545,0.5294117647058824,0.43272727272727274
