uid,EventName,ExperimentalCondition,SuccessfulCompletionState,RT_Steering,Unavailable_Steering,RT_Brake,Unavailable_Brake,RT_Acceleration,Unavailable_Acceleration,RT_fastest_type,RT_fastest,RT_expected_type,RT_expected,SuccessfulCompletion
09e9bc26ef584ef29e0e4512f3ad9667,MarketPlaceEvent,BaseCondition,0.0,5.082846975999985,False,5.251397632000021,False,5.585504512,True,RT_Steering,5.082846975999985,RT_Brake,5.251397632000021,False
09e9bc26ef584ef29e0e4512f3ad9667,CyclistEvent,BaseCondition,1.0,7.456593151999982,False,10.622065920000011,True,10.622065920000011,True,RT_Steering,7.456593151999982,RT_Steering,7.456593151999982,True
09e9bc26ef584ef29e0e4512f3ad9667,MotorcyclistEvent,BaseCondition,0.0,2.546495488000005,False,4.555869439999981,True,4.555869439999981,True,RT_Steering,2.546495488000005,RT_Steering,2.546495488000005,False
09e9bc26ef584ef29e0e4512f3ad9667,Panne,BaseCondition,1.0,1.1785098240000025,False,4.555810304000033,True,4.555810304000033,True,RT_Steering,1.1785098240000025,RT_Steering,1.1785098240000025,True
09e9bc26ef584ef29e0e4512f3ad9667,GhostDriver,BaseCondition,1.0,3.6340728320000153,False,9.276116992000084,True,9.276116992000084,True,RT_Steering,3.6340728320000153,RT_Steering,3.6340728320000153,True
09e9bc26ef584ef29e0e4512f3ad9667,Baustelle,BaseCondition,1.0,5.128600064000011,False,17.73506764800004,True,17.73506764800004,True,RT_Steering,5.128600064000011,RT_Steering,5.128600064000011,True
0a68f111e4f448d3b8279db69cd9df5e,StagEventNew,FullLoopAR,1.0,0.6498152960000141,False,3.3820881919999977,False,7.60267827200002,False,RT_Steering,0.6498152960000141,RT_Brake,3.3820881919999977,True
0a68f111e4f448d3b8279db69cd9df5e,FallingRocksEventNew,FullLoopAR,1.0,1.9864202239999997,False,2.3105541120000055,False,8.095025664000019,False,RT_Steering,1.9864202239999997,RT_Brake,2.3105541120000055,True
0a68f111e4f448d3b8279db69cd9df5e,FogEventNew,FullLoopAR,0.0,0.8162844159999736,False,2.0829501439999945,False,8.658946047999962,True,RT_Steering,0.8162844159999736,RT_Brake,2.0829501439999945,False
0a68f111e4f448d3b8279db69cd9df5e,I_variant,FullLoopAR,1.0,1.2279531519999978,False,1.051191039999992,False,2.793869824000012,True,RT_Brake,1.051191039999992,RT_Steering,1.2279531519999978,True
0a68f111e4f448d3b8279db69cd9df5e,II_variant,FullLoopAR,0.0,0.6233474559999763,False,6.832710399999996,False,10.33183462400001,False,RT_Steering,0.6233474559999763,RT_Brake,6.832710399999996,False
0a68f111e4f448d3b8279db69cd9df5e,III_variant,FullLoopAR,1.0,0.5325767680000126,False,7.072672256000033,True,7.072672256000033,True,RT_Steering,0.5325767680000126,RT_Steering,0.5325767680000126,True
0a68f111e4f448d3b8279db69cd9df5e,MarketPlaceEvent,FullLoopAR,1.0,1.3870049280000103,False,2.7547455999999784,False,8.993889279999962,False,RT_Steering,1.3870049280000103,RT_Brake,2.7547455999999784,True
0a68f111e4f448d3b8279db69cd9df5e,CyclistEvent,FullLoopAR,1.0,0.982207743999993,False,1.7487354879999657,False,7.112663551999958,False,RT_Steering,0.982207743999993,RT_Brake,1.7487354879999657,True
0a68f111e4f448d3b8279db69cd9df5e,MotorcyclistEvent,FullLoopAR,1.0,1.4129940479999732,False,4.233816063999939,False,7.344309247999945,True,RT_Steering,1.4129940479999732,RT_Brake,4.233816063999939,True
0a68f111e4f448d3b8279db69cd9df5e,Panne,FullLoopAR,1.0,1.2449507839999114,False,4.542892031999941,True,3.8079237119999334,False,RT_Steering,1.2449507839999114,RT_Steering,1.2449507839999114,True
0a68f111e4f448d3b8279db69cd9df5e,GhostDriver,FullLoopAR,1.0,2.4145950719999973,False,3.169727744000056,False,11.831835904000059,False,RT_Steering,2.4145950719999973,RT_Brake,3.169727744000056,True
0a68f111e4f448d3b8279db69cd9df5e,Baustelle,FullLoopAR,1.0,1.3769390080000221,False,14.461542399999985,True,6.940867071999946,False,RT_Steering,1.3769390080000221,RT_Steering,1.3769390080000221,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,StagEventNew,HUDOnly,1.0,0.7267993600000011,False,2.170546432000009,False,5.235638272000017,False,RT_Steering,0.7267993600000011,RT_Brake,2.170546432000009,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,FallingRocksEventNew,HUDOnly,0.0,2.943083520000016,False,2.0434879999999964,False,4.9310369279999975,False,RT_Brake,2.0434879999999964,RT_Brake,2.0434879999999964,False
0d0d7bd79b1a48d4ad5e757cdbfc15c9,FogEventNew,HUDOnly,0.0,2.767708416000005,False,2.5457753599999933,False,4.323509248000022,False,RT_Brake,2.5457753599999933,RT_Brake,2.5457753599999933,False
0d0d7bd79b1a48d4ad5e757cdbfc15c9,I_variant,HUDOnly,1.0,0.7510640640000474,False,0.7390952960000163,False,2.827219712000044,True,RT_Brake,0.7390952960000163,RT_Steering,0.7510640640000474,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,II_variant,HUDOnly,0.0,0.824005120000038,False,0.7681543680000118,False,5.300679936000051,True,RT_Brake,0.7681543680000118,RT_Brake,0.7681543680000118,False
0d0d7bd79b1a48d4ad5e757cdbfc15c9,III_variant,HUDOnly,1.0,0.6997967359999961,False,1.6324464639999974,False,3.9522565120000195,False,RT_Steering,0.6997967359999961,RT_Brake,1.6324464639999974,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,MarketPlaceEvent,HUDOnly,1.0,1.6745707519999655,False,0.47524300800000674,False,6.272866560000011,False,RT_Brake,0.47524300800000674,RT_Brake,0.47524300800000674,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,CyclistEvent,HUDOnly,1.0,5.858739200000002,False,1.471279616000004,False,5.103756288,False,RT_Brake,1.471279616000004,RT_Brake,1.471279616000004,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,MotorcyclistEvent,HUDOnly,1.0,1.526811135999992,False,2.1032709120000277,False,5.813354751999952,False,RT_Steering,1.526811135999992,RT_Brake,2.1032709120000277,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,Panne,HUDOnly,1.0,1.2972991999999977,False,0.998098175999985,False,3.3748149760000388,False,RT_Brake,0.998098175999985,RT_Steering,1.2972991999999977,True
0d0d7bd79b1a48d4ad5e757cdbfc15c9,GhostDriver,HUDOnly,0.0,6.056438271999923,False,6.166918655999893,False,8.121723391999922,True,RT_Steering,6.056438271999923,RT_Brake,6.166918655999893,False
0d0d7bd79b1a48d4ad5e757cdbfc15c9,Baustelle,HUDOnly,1.0,2.5641996800000015,False,11.114508800000067,True,4.874182399999995,False,RT_Steering,2.5641996800000015,RT_Steering,2.5641996800000015,True
0ed7464df24848a68bcc2dfd1ec58f29,StagEventNew,FullLoopAR,1.0,0.7394777599999998,False,1.9946275839999998,False,7.047211776000012,False,RT_Steering,0.7394777599999998,RT_Brake,1.9946275839999998,True
